time,Unnamed: 0,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,spei01,spei03,spei06,spei12,days_in_month
1917-07-16,198,61.5,10.3,0.0,133.29999999999998,127.9,20.0,25.1,30.300001,22.300001,12.42,0.2,0.0,-0.1,0.0,31
1917-08-16,199,55.8,10.2,0.0,120.89999999999999,135.2,19.1,24.2,29.300001,22.2,12.2699995,0.6,0.4,0.2,0.4,31
1917-09-16,200,63.3,9.7,0.0,81.0,146.6,14.1,18.9,23.800001,16.1,14.969999,1.3,1.1,0.8,0.8,30
1917-10-16,201,56.0,10.6,1.2099999,58.9,59.9,7.7000003,13.0,18.300001,10.8,10.34,0.5,1.2,0.9,0.9,31
1917-11-16,202,46.2,10.7,18.109999,39.00000300000001,18.5,-0.3,5.1,10.5,5.6,5.38,-0.2,1.1,1.0,0.8,30
1917-12-16,203,41.3,10.6,28.55,24.8,4.3,-7.6,-2.3,3.0,3.0,1.8199999,0.3,0.3,1.1,0.8,31
1918-01-16,204,43.8,11.5,28.91,31.0,4.5,-8.1,-2.3,3.5,2.6000001,2.1699998,-0.2,-0.2,1.1,0.7,31
1918-02-15,205,53.600002,11.0,22.91,39.199999999999996,8.5,-4.1,1.4,6.9,4.2000003,4.14,0.1,0.1,1.0,0.7,28
1918-03-16,206,61.3,11.7,14.45,68.2,25.6,1.3000001,7.1,13.0,6.1,5.93,0.4,0.3,0.3,0.8,31
1918-04-16,207,62.5,12.400001,2.1,93.00000299999999,38.5,6.9,13.1,19.300001,9.0,7.93,0.2,0.3,0.1,0.9,30
1918-05-16,208,61.3,13.0,0.0,120.89999999999999,61.4,11.400001,17.9,24.4,11.7,9.15,0.5,0.5,0.5,1.1,31
1918-06-16,209,60.100002,12.8,0.0,138.0,63.0,16.7,23.1,29.5,16.6,8.66,0.2,0.4,0.4,1.1,30
1918-07-16,210,59.8,10.6,0.0,130.2000093,106.200005,19.2,24.5,29.800001,22.2,11.099999,-0.2,0.1,0.2,1.0,31
1918-08-16,211,56.0,10.2,0.0,117.8,118.0,18.9,24.0,29.1,22.5,11.63,0.4,0.0,0.3,0.9,31
1918-09-16,212,64.5,9.7,0.0,84.0,82.700005,14.3,19.1,24.0,15.5,11.7,0.0,-0.1,0.2,0.3,30
1918-10-16,213,51.600002,11.2,0.91999996,65.1000031,44.0,8.0,13.6,19.2,10.400001,8.639999,-0.2,0.0,0.0,0.1,31
1918-11-16,214,48.2,10.400001,17.09,36.0,36.100002,0.1,5.3,10.5,6.1,7.68,0.8,0.1,0.0,0.2,30
1918-12-16,215,41.3,10.3,28.01,21.7,5.9,-6.9,-1.7,3.5,3.8,2.52,0.9,0.4,0.1,0.3,31
1919-01-16,216,43.8,10.8,29.179998,24.8,6.3,-8.5,-3.1000001,2.3,3.4,3.0,0.9,1.2,0.3,0.3,31
1919-02-15,217,53.3,10.900001,22.519999,36.4000028,6.4,-3.7,1.8000001,7.3,4.5,2.87,-0.1,0.8,0.2,0.3,28
1919-03-16,218,61.3,11.6,12.07,65.1000031,29.0,2.2,8.0,13.8,7.3,6.56,0.7,0.8,0.6,0.4,31
1919-04-16,219,62.5,12.5,0.79999995,102.0,32.5,8.1,14.3,20.6,9.0,6.0499997,-0.5,0.0,0.6,0.2,30
1919-05-16,220,61.3,13.2,0.0,127.1,54.8,12.6,19.2,25.800001,12.6,8.67,0.1,0.0,0.3,0.1,31
1919-06-16,221,59.100002,12.900001,0.0,144.0,71.1,17.300001,23.7,30.2,16.300001,9.179999,0.3,-0.1,0.2,0.2,30
1919-07-16,222,60.600002,10.5,0.0,127.1,155.1,19.5,24.7,30.0,23.1,13.389999,0.8,0.6,0.5,0.6,31
1919-08-16,223,55.100002,10.2,0.0,127.1,98.1,20.1,25.2,30.300001,22.300001,10.66,-0.4,0.3,0.2,0.3,31
1919-09-16,224,62.600002,10.1,0.0,81.0,86.6,13.8,18.800001,23.9,16.6,12.05,0.2,0.2,0.1,0.4,30
1919-10-16,225,53.4,10.900001,1.2099999,62.0,49.2,7.7000003,13.1,18.6,10.400001,9.0,0.1,-0.2,0.2,0.4,31
1919-11-16,226,44.100002,10.8,16.58,39.00000300000001,17.7,0.3,5.7000003,11.1,5.9,4.8599997,-0.2,0.0,0.1,0.2,30
1919-12-16,227,41.3,10.6,27.5,27.90000124,4.3,-6.3,-1.0,4.3,3.5,1.8199999,-0.2,-0.2,0.1,0.1,31
1920-01-16,228,43.8,11.1,27.84,31.0,5.1,-6.7000003,-1.1,4.5,3.4,2.72,-0.2,-0.4,-0.3,0.1,31
1920-02-15,229,57.600002,10.5,25.039999,37.7000029,10.1,-5.5,-0.2,5.1,3.7,4.47,0.6,0.2,0.0,0.1,29
1920-03-16,230,61.3,11.400001,15.79,65.1000031,22.7,0.8,6.5,12.2,6.0,5.56,0.4,0.5,0.0,0.1,31
1920-04-16,231,62.5,12.5,2.1,96.0,33.600002,6.9,13.1,19.4,8.6,6.81,-0.1,0.3,0.0,0.1,30
1920-05-16,232,61.3,13.0,0.0,124.0,47.9,12.3,18.800001,25.300001,12.8,7.6699996,0.0,0.0,0.1,0.1,31
1920-06-16,233,58.4,13.0,0.0,144.0,69.3,16.9,23.4,29.9,16.0,9.01,0.2,-0.1,0.1,0.1,30
1920-07-16,234,59.7,10.400001,0.0,136.4,106.8,20.300001,25.5,30.7,21.9,11.09,-0.4,-0.3,-0.2,-0.4,31
1920-08-16,235,56.2,10.1,0.0,127.1,89.8,19.5,24.5,29.6,20.1,9.94,-0.6,-0.6,-0.5,-0.5,31
1920-09-16,236,63.3,10.1,0.0,81.0,105.9,14.3,19.300001,24.4,17.0,13.29,0.6,-0.4,-0.3,-0.3,30
1920-10-16,237,53.4,10.900001,0.59,58.9,60.9,8.400001,13.8,19.300001,11.7,10.45,0.6,0.2,-0.1,-0.1,31
1920-11-16,238,46.2,10.6,14.25,36.0,17.4,1.2,6.5,11.8,6.8,4.47,0.0,0.6,-0.1,-0.1,30
1920-12-16,239,41.3,10.3,26.769999,24.8,8.1,-5.5,-0.3,4.9,4.3,3.01,0.8,0.5,-0.1,-0.1,31
1921-01-16,240,43.8,10.900001,28.699999,31.0,9.3,-7.8,-2.3,3.2,2.9,4.2999997,0.4,0.3,0.2,0.0,31
1921-02-15,241,52.9,11.2,23.1,39.199999999999996,3.0,-4.3,1.3000001,6.9,4.0,1.3399999,-0.6,0.3,0.6,-0.1,28
1921-03-16,242,61.3,11.8,15.259999,71.3,21.1,1.0,6.9,12.8,5.1,5.64,-0.1,-0.2,0.2,-0.2,31
1921-04-16,243,62.5,12.5,1.38,102.0,47.9,7.5,13.7,20.0,7.9,9.03,0.2,-0.1,0.0,-0.2,30
1921-05-16,244,61.3,13.1,0.0,130.2000093,34.7,12.6,19.1,25.7,11.7,7.02,-0.9,-0.5,-0.4,-0.3,31
1921-06-16,245,60.3,12.8,0.0,138.0,35.7,16.4,22.800001,29.2,15.8,6.35,-0.8,-0.9,-0.8,-0.6,30
1921-07-16,246,61.4,10.3,0.0,136.4,117.1,20.800001,25.9,31.1,22.1,12.04,-0.2,-1.1,-0.9,-0.6,31
1921-08-16,247,56.4,10.3,0.0,120.89999999999999,82.9,19.2,24.300001,29.5,21.6,9.88,-0.7,-0.9,-1.1,-0.6,31
1921-09-16,248,66.9,9.8,0.0,78.00000299999999,46.5,13.3,18.2,23.1,15.3,8.47,-0.9,-1.1,-1.4,-1.2,30
1921-10-16,249,56.100002,10.5,0.74,58.9,43.7,8.2,13.400001,18.7,11.0,9.16,0.0,-1.0,-1.4,-1.3,31
1921-11-16,250,46.5,10.6,15.28,39.00000300000001,9.0,0.8,6.1,11.400001,5.8,2.46,-0.9,-1.0,-1.3,-1.3,30
1921-12-16,251,41.3,10.400001,26.68,24.8,2.0,-5.4,-0.2,5.0,4.3,0.84999996,-0.1,-0.5,-1.2,-1.4,31
1922-01-16,252,43.8,10.5,29.49,24.8,4.6,-9.0,-3.7,1.6,2.9,2.85,0.2,-0.8,-1.1,-1.4,31
1922-02-15,253,55.9,10.8,22.22,36.4000028,3.6000001,-3.4,2.0,7.4,4.7000003,1.9,-0.1,0.0,-1.0,-1.4,28
1922-03-16,254,61.3,11.7,14.19,71.3,17.5,1.4,7.2000003,13.1,5.7000003,5.02,-0.3,-0.3,-0.7,-1.4,31
1922-04-16,255,62.5,12.400001,0.89,99.0,52.100002,8.0,14.2,20.4,9.1,9.46,0.5,0.1,-0.3,-1.3,30
1922-05-16,256,61.3,13.0,0.0,124.0,64.4,12.2,18.7,25.2,12.7,9.7,0.5,0.4,0.3,-1.1,31
1922-06-16,257,56.600002,13.2,0.0,150.0,33.3,17.7,24.300001,30.9,16.4,6.12,-1.3,-0.3,-0.4,-1.2,30
1922-07-16,258,59.2,10.400001,0.0,139.5,92.3,20.6,25.800001,31.0,22.300001,9.7699995,-1.2,-1.2,-1.0,-1.5,31
1922-08-16,259,56.8,10.2,0.0,124.0,84.200005,19.9,25.0,30.1,22.5,9.96,-0.7,-1.6,-1.2,-1.5,31
1922-09-16,260,61.7,10.1,0.0,81.0,62.2,13.900001,18.9,24.0,15.900001,10.3,-0.5,-1.3,-1.3,-1.4,30
1922-10-16,261,51.600002,11.2,0.45,65.1000031,12.5,8.6,14.2,19.800001,10.5,4.7599998,-1.1,-1.2,-1.6,-1.6,31
1922-11-16,262,44.8,10.8,16.58,39.00000300000001,3.6000001,0.3,5.7000003,11.1,5.7000003,2.02,-0.9,-1.3,-1.9,-1.5,30
1922-12-16,263,41.3,10.900001,27.14,27.90000124,1.0,-5.9,-0.4,5.1,3.4,0.94,-0.6,-1.4,-1.7,-1.6,31
1923-01-16,264,43.8,11.0,28.769999,31.0,7.4,-7.9,-2.4,3.1000001,2.8,3.86,0.1,-0.9,-1.3,-1.5,31
1923-02-15,265,55.2,10.6,23.92,36.4000028,8.5,-5.2000003,0.1,5.4,3.5,4.2799997,0.5,0.2,-1.1,-1.5,28
1923-03-16,266,61.3,11.5,8.309999,74.39999999999999,14.400001,3.7,9.400001,15.2,6.6,4.8199997,-0.5,-0.1,-1.2,-1.5,31
1923-04-16,267,62.5,12.400001,2.24,93.00000299999999,69.6,6.8,13.0,19.2,9.1,10.7699995,1.2,0.7,0.1,-1.4,30
1923-05-16,268,61.3,13.1,0.0,127.1,42.5,13.5,20.0,26.6,13.7,7.9199996,-0.2,0.3,0.3,-1.6,31
1923-06-16,269,57.5,13.1,0.0,147.0,53.8,17.5,24.0,30.6,15.900001,7.87,-0.4,0.1,0.0,-1.4,30
1923-07-16,270,60.9,10.6,0.0,133.29999999999998,118.0,20.2,25.5,30.800001,22.300001,11.969999,0.0,-0.4,-0.1,-1.1,31
1923-08-16,271,56.5,10.2,0.0,127.1,101.8,20.4,25.5,30.6,22.9,11.28,-0.3,-0.5,-0.3,-1.0,31
1923-09-16,272,62.4,10.1,0.0,84.0,96.5,14.1,19.1,24.2,15.8,12.349999,0.3,-0.2,-0.1,-0.7,30
1923-10-16,273,53.4,10.900001,0.74,65.1000031,36.5,8.2,13.6,19.1,9.7,8.51,-0.3,-0.3,-0.5,-0.4,31
1923-11-16,274,48.7,10.400001,15.0199995,39.00000300000001,2.9,0.90000004,6.1,11.3,5.9,1.6999999,-0.9,-0.3,-0.6,-0.5,30
1923-12-16,275,41.3,10.5,26.189999,27.90000124,0.5,-4.9,0.4,5.7000003,3.8,0.19999999,-0.6,-0.9,-0.6,-0.5,31
1924-01-16,276,43.8,11.1,27.59,31.0,5.9,-6.4,-0.8,4.8,3.5,3.4299998,-0.1,-1.1,-0.6,-0.5,31
1924-02-15,277,57.600002,9.7,23.63,40.599999999999994,6.3,-4.0,0.90000004,5.8,3.7,3.78,-0.1,-0.3,-0.4,-0.5,29
1924-03-16,278,61.3,10.8,17.66,65.1000031,17.6,0.1,5.5,10.900001,5.1,5.2599998,0.2,0.1,-0.8,-0.4,31
1924-04-16,279,62.5,14.7,1.17,108.00000299999999,13.1,7.7000003,15.0,22.4,9.0,4.43,-1.3,-0.8,-1.1,-0.9,30
1924-05-16,280,61.3,13.2,0.0,124.0,48.0,12.0,18.6,25.2,12.0,8.0,0.0,-0.7,-0.7,-0.9,31
1924-06-16,281,57.3,13.5,0.0,153.0,27.2,18.1,24.800001,31.6,15.400001,6.0099998,-1.3,-1.3,-1.1,-1.1,30
1924-07-16,282,64.9,9.5,0.0,130.2000093,72.0,20.5,25.2,30.0,21.6,9.349999,-0.9,-1.3,-1.4,-1.4,31
1924-08-16,283,55.8,11.0,0.0,130.2000093,95.1,20.4,25.9,31.4,22.5,10.62,-0.6,-1.4,-1.5,-1.5,31
1924-09-16,284,58.600002,11.3,0.0,87.0,94.3,14.1,19.7,25.4,16.4,12.7699995,0.1,-0.8,-1.4,-1.5,30
1924-10-16,285,52.2,11.2,1.42,62.0,80.4,7.5,13.1,18.7,10.400001,11.179999,0.8,0.0,-0.8,-1.2,31
1924-11-16,286,35.8,12.1,16.83,42.0,17.7,0.2,6.2000003,12.3,6.0,5.7,-0.4,0.3,-0.9,-1.1,30
1924-12-16,287,41.3,11.900001,27.59,27.90000124,3.5,-6.4,-0.4,5.6,3.7,2.54,-0.3,0.4,-0.6,-1.1,31
1925-01-16,288,43.8,12.400001,29.369999,31.0,1.9,-8.8,-2.6000001,3.6000001,2.9,1.65,-0.5,-0.7,-0.2,-1.1,31
1925-02-15,289,54.3,12.8,24.43,39.199999999999996,1.9,-5.8,0.6,7.0,3.5,1.53,-0.5,-0.7,0.1,-1.1,28
1925-03-16,290,61.3,13.1,15.259999,74.39999999999999,7.6,1.0,7.5,14.1,5.5,3.4399998,-0.8,-1.0,-0.3,-1.3,31
1925-04-16,291,62.5,13.400001,3.9499998,96.0,46.8,5.7000003,12.400001,19.1,7.9,8.9,0.4,-0.3,-0.6,-1.0,30
1925-05-16,292,61.3,13.2,0.0,124.0,54.3,12.400001,19.0,25.6,13.0,8.88,0.2,-0.1,-0.3,-1.0,31
1925-06-16,293,56.3,14.6,0.0,150.0,127.1,17.2,24.5,31.800001,17.2,11.969999,1.1,0.9,0.4,-0.2,30
1925-07-16,294,58.9,11.3,0.0,139.5,117.5,20.4,26.0,31.7,22.5,12.059999,-0.1,0.6,0.3,0.0,31
1925-08-16,295,57.0,10.0,0.0,117.8,252.90001,18.9,23.9,28.9,21.5,16.77,2.0,1.7,1.4,1.3,31
1925-09-16,296,56.3,11.6,0.0,90.0,51.0,14.400001,20.2,26.0,17.300001,9.65,-0.8,0.9,1.2,1.0,30
1925-10-16,297,39.600002,13.6,1.01,71.3,10.6,7.9,14.7,21.5,11.400001,3.76,-1.3,0.5,0.7,0.4,31
1925-11-16,298,43.600002,11.0,12.19,39.00000300000001,6.1,2.0,7.5,13.0,7.3,3.1499999,-0.7,-1.5,0.5,0.3,30
1925-12-16,299,41.3,12.6,27.32,31.0,2.0,-6.1,0.2,6.5,3.7,1.4,-1.0,-1.6,0.1,0.3,31
1926-01-16,300,43.8,12.3,28.25,31.0,5.5,-7.2000003,-1.0,5.2000003,3.3,2.62,-0.1,-1.1,0.2,0.3,31
1926-02-15,301,54.9,11.8,23.74,39.199999999999996,5.2000003,-5.0,0.90000004,6.8,3.8,3.53,0.0,-0.5,-1.5,0.3,28
1926-03-16,302,61.3,12.3,12.86,74.39999999999999,20.800001,1.9,8.0,14.2,5.9,5.72,-0.1,-0.1,-1.4,0.5,31
1926-04-16,303,62.5,15.1,2.51,105.0,11.2,6.6,14.1,21.7,8.7,4.38,-0.5,-0.4,-0.9,0.2,30
1926-05-16,304,61.3,13.5,0.0,127.1,49.7,13.1,19.800001,26.6,13.8,8.389999,0.1,-0.3,-0.4,0.3,31
1926-06-16,305,56.5,14.2,0.0,147.0,22.9,16.300001,23.4,30.5,15.400001,4.99,-0.4,-0.5,-0.5,-0.2,30
1926-07-16,306,59.600002,12.1,0.0,136.4,168.1,18.800001,24.800001,30.9,20.5,14.12,0.5,0.1,-0.2,0.0,31
1926-08-16,307,54.7,11.1,0.0,127.1,207.40001,20.1,25.6,31.2,23.1,15.309999,0.5,0.3,0.0,-0.9,31
1926-09-16,308,60.8,10.5,0.0,87.0,72.0,14.7,19.9,25.2,16.800001,11.42,0.1,0.4,0.0,-0.6,30
1926-10-16,309,52.2,11.2,2.04,62.0,20.6,7.0,12.6,18.2,9.900001,6.3399997,0.0,0.2,0.1,-0.3,31
1926-11-16,310,48.2,10.5,14.25,36.0,66.700005,1.2,6.4,11.7,7.0,10.5,0.9,0.3,0.3,0.0,30
1926-12-16,311,41.3,10.6,27.92,27.90000124,4.1,-6.8,-1.5,3.8,3.3,2.7,0.0,0.3,0.5,0.1,31
1927-01-16,312,43.8,9.1,27.67,27.90000124,14.400001,-6.5,-1.9,2.7,3.3,5.15,0.7,0.9,0.4,0.1,31
1927-02-15,313,59.3,9.2,22.91,33.6,16.2,-4.1,0.5,5.1,4.0,5.74,1.1,0.9,0.4,0.2,28
1927-03-16,314,61.3,11.3,14.99,65.1000031,39.7,1.1,6.7000003,12.400001,6.1,7.7999997,0.8,1.2,0.8,0.4,31
1927-04-16,315,62.5,11.900001,1.38,93.00000299999999,91.9,7.5,13.400001,19.4,9.5,11.98,1.0,1.3,1.4,0.7,30
1927-05-16,316,61.3,14.7,0.0,130.2000093,59.0,12.0,19.300001,26.7,12.0,8.99,0.1,0.8,1.0,0.7,31
1927-06-16,317,57.2,13.400001,0.0,150.0,57.100002,17.4,24.1,30.800001,15.7,8.19,-0.4,0.2,0.6,0.7,30
1927-07-16,318,58.4,12.0,0.0,142.6,130.90001,20.300001,26.300001,32.3,23.1,12.559999,0.0,-0.2,0.4,0.6,31
1927-08-16,319,54.5,10.7,0.0,127.1,106.8,19.9,25.2,30.6,22.300001,11.13,-0.2,-0.4,0.1,0.3,31
1927-09-16,320,56.100002,11.7,0.0,90.0,72.5,13.8,19.6,25.5,15.5,10.37,-0.4,-0.5,-0.3,0.1,30
1927-10-16,321,44.0,12.8,1.42,71.3,45.600002,7.5,13.900001,20.300001,9.900001,8.9,-0.4,-0.6,-0.7,0.0,31
1927-11-16,322,38.3,11.900001,12.44,45.0,18.1,1.9,7.8,13.8,6.2000003,5.2,-0.6,-0.8,-0.8,-0.2,30
1927-12-16,323,41.3,10.900001,26.68,27.90000124,6.5,-5.4,0.1,5.6,4.1,3.01,0.1,-0.7,-0.7,-0.3,31
1928-01-16,324,43.8,10.5,28.09,27.90000124,5.2000003,-7.0,-1.7,3.6000001,3.6000001,2.86,0.3,-0.4,-0.7,-0.3,31
1928-02-15,325,51.2,11.8,24.31,37.7000029,6.4,-4.7000003,1.2,7.1,4.4,2.87,0.3,0.4,-0.7,-0.3,29
1928-03-16,326,61.3,12.400001,13.12,71.3,23.1,1.8000001,8.0,14.2,6.3,5.85,0.1,0.2,-0.5,-0.5,31
1928-04-16,327,62.5,13.7,0.89,105.0,51.0,8.0,14.8,21.7,9.2,9.17,0.1,0.2,-0.1,-0.7,30
1928-05-16,328,61.3,15.900001,0.0,139.5,50.7,12.8,20.7,28.7,12.5,8.2699995,-0.7,-0.4,-0.3,-0.9,31
1928-06-16,329,54.8,14.6,0.0,150.0,70.700005,17.0,24.300001,31.6,17.4,9.15,0.0,-0.4,-0.3,-0.7,30
1928-07-16,330,56.9,12.400001,0.0,145.7000093,126.700005,20.2,26.4,32.600002,22.6,12.36,-0.2,-0.5,-0.4,-0.8,31
1928-08-16,331,52.7,11.0,0.0,124.0,101.200005,18.9,24.4,29.9,22.4,10.83,-0.2,-0.3,-0.5,-0.9,31
1928-09-16,332,57.8,11.5,0.0,87.0,98.1,14.1,19.800001,25.6,17.300001,12.83,0.3,-0.3,-0.4,-0.6,30
1928-10-16,333,43.2,12.900001,2.04,68.2,44.8,7.0,13.400001,19.9,10.1,8.7699995,-0.3,-0.2,-0.5,-0.5,31
1928-11-16,334,45.8,11.1,16.06,39.00000300000001,27.6,0.5,6.0,11.6,6.3,6.92,0.3,0.1,-0.3,-0.4,30
1928-12-16,335,41.3,9.400001,27.14,21.7,8.5,-5.9,-1.2,3.5,4.2000003,3.3899999,1.2,0.1,-0.2,-0.3,31
1929-01-16,336,43.8,9.7,28.4,24.8,9.7,-7.4,-2.5,2.4,3.6000001,3.8799999,1.2,1.0,0.1,-0.3,31
1929-02-15,337,53.600002,11.7,24.01,39.199999999999996,7.0,-5.3,0.6,6.5,3.8,3.59,-0.1,1.1,0.3,-0.3,28
1929-03-16,338,61.3,12.8,12.86,77.5,18.5,1.9,8.3,14.7,5.7000003,4.2799997,-0.6,0.0,-0.1,-0.4,31
1929-04-16,339,62.5,13.5,0.57,108.00000299999999,33.600002,8.400001,15.1,21.9,8.900001,6.92,-0.7,-0.8,-0.2,-0.6,30
